TARGET,ID
0,32148
0,32150
0,32152
1,32156
1,32161
1,32163
0,32164
0,32165
1,32167
0,32168
0,32170
1,32172
0,32173
1,32176
0,32177
1,32179
0,32180
0,32181
1,32182
0,32183
0,32184
0,32187
1,32194
1,32196
1,32197
0,32200
1,32201
0,32202
0,32204
0,32205
1,32206
0,32212
0,32215
1,32216
0,32217
1,32222
1,32224
1,32225
1,32227
1,32231
1,32232
0,32233
0,32234
0,32236
1,32241
0,32243
0,32246
0,32248
0,32250
1,32255
1,32256
0,32258
0,32260
0,32262
1,32263
0,32264
0,32268
0,32269
1,32271
0,32272
1,32274
1,32279
0,32285
0,32288
1,32289
0,32294
1,32297
0,32300
0,32302
1,32304
0,32307
0,32311
1,32312
0,32314
0,32316
0,32318
0,32319
0,32320
0,32321
0,32322
1,32329
0,32330
0,32332
0,32335
0,32336
0,32338
1,32340
0,32342
0,32346
0,32349
0,32353
0,32355
1,32360
0,32362
1,32367
0,32368
1,32369
1,32370
0,32371
0,32372
0,32377
1,32378
0,32379
1,32381
0,32383
0,32384
0,32387
0,32389
0,32390
0,32391
1,32393
0,32394
0,32395
0,32397
1,32398
0,32399
1,32401
1,32402
0,32403
0,32405
0,32406
0,32410
1,32414
0,32415
0,32416
0,32419
1,32420
1,32423
0,32426
0,32427
1,32430
0,32433
1,32434
0,32436
0,32437
0,32438
1,32440
0,32441
0,32442
0,32444
0,32445
0,32448
0,32452
0,32453
1,32454
0,32455
0,32457
0,32458
1,32461
0,32462
0,32463
0,32470
0,32471
0,32473
1,32474
0,32475
1,32476
1,32477
0,32478
0,32482
0,32484
0,32485
1,32486
0,32487
0,32491
0,32492
0,32493
0,32494
0,32495
0,32498
1,32504
0,32505
0,32508
1,32509
1,32510
1,32511
0,32512
0,32514
0,32515
0,32520
1,32521
0,32522
1,32524
1,32526
1,32531
0,32533
0,32537
0,32538
0,32540
0,32541
0,32543
0,32544
1,32545
0,32547
0,32548
1,32550
0,32551
0,32553
0,32554
1,32555
0,32558
0,32563
0,32567
0,32570
0,32573
0,32574
0,32576
0,32577
0,32578
1,32579
1,32581
1,32583
1,32584
0,32592
0,32593
0,32594
0,32595
1,32596
1,32602
1,32603
0,32606
1,32607
0,32608
0,32610
1,32614
1,32616
0,32617
0,32618
1,32625
0,32632
0,32633
0,32634
0,32635
1,32637
1,32639
1,32640
1,32641
0,32642
0,32643
0,32644
0,32645
0,32647
0,32648
1,32650
0,32651
1,32653
0,32654
0,32655
1,32656
0,32662
0,32663
0,32667
1,32668
0,32669
0,32672
0,32673
1,32674
0,32678
0,32679
0,32682
0,32683
0,32684
0,32685
0,32686
0,32688
0,32695
1,32698
1,32700
0,32701
1,32703
1,32705
1,32706
1,32709
0,32710
0,32711
0,32713
1,32714
0,32719
1,32720
0,32721
1,32728
1,32730
0,32733
1,32734
0,32735
0,32737
0,32740
1,32741
0,32743
0,32744
1,32745
0,32747
1,32748
0,32749
0,32751
0,32752
1,32753
0,32755
0,32757
0,32758
0,32760
0,32762
0,32764
0,32765
1,32767
0,32769
0,32770
1,32771
1,32772
0,32774
0,32776
0,32777
0,32778
0,32784
1,32785
1,32786
0,32789
0,32791
1,32792
0,32793
0,32795
0,32796
1,32797
0,32800
1,32803
1,32808
0,32809
0,32812
0,32814
0,32815
0,32817
0,32825
0,32826
0,32829
1,32830
0,32831
0,32833
0,32835
1,32838
0,32840
0,32843
1,32844
0,32845
0,32850
0,32851
0,32852
1,32853
0,32855
0,32856
0,32857
1,32862
0,32864
1,32866
0,32867
0,32873
1,32876
0,32879
0,32881
1,32884
0,32885
1,32886
0,32887
0,32890
0,32891
0,32896
1,32897
0,32898
1,32901
0,32902
0,32905
0,32906
0,32907
1,32909
0,32912
0,32913
0,32919
0,32920
1,32922
0,32923
1,32924
0,32926
1,32929
0,32931
0,32934
0,32935
1,32937
0,32939
0,32940
0,32941
0,32942
0,32944
0,32947
0,32948
1,32951
0,32952
0,32953
0,32955
1,32956
1,32957
1,32959
0,32962
1,32965
1,32967
1,32974
0,32978
0,32979
1,32988
1,32989
0,32990
0,32992
1,32995
0,32998
0,32999
0,33003
0,33005
0,33008
0,33012
0,33013
0,33014
0,33020
0,33021
0,33022
0,33025
1,33029
0,33030
0,33036
1,33037
1,33038
1,33040
0,33042
0,33043
0,33048
0,33051
0,33052
0,33053
1,33054
1,33055
1,33056
1,33060
0,33061
0,33063
0,33065
1,33066
0,33067
1,33068
1,33072
1,33075
1,33076
0,33079
0,33082
0,33083
1,33084
1,33091
0,33098
1,33099
0,33100
0,33102
0,33104
1,33105
0,33110
1,33112
0,33113
0,33114
0,33115
1,33116
1,33119
0,33121
0,33122
1,33124
1,33126
0,33128
0,33130
1,33132
0,33133
0,33134
0,33135
1,33136
0,33138
0,33139
1,33140
1,33145
1,33146
0,33147
0,33150
0,33152
0,33155
0,33158
0,33162
0,33164
0,33165
1,33167
1,33168
0,33170
0,33173
0,33175
0,33177
0,33178
0,33179
0,33183
1,33184
1,33185
1,33186
0,33188
1,33189
0,33190
0,33193
0,33194
0,33195
0,33196
0,33198
0,33200
0,33201
0,33202
0,33204
0,33205
1,33207
1,33209
0,33211
1,33212
0,33214
0,33215
0,33217
0,33218
0,33220
0,33223
0,33224
0,33225
0,33226
0,33228
0,33232
0,33233
0,33236
0,33237
0,33238
0,33240
1,33241
1,33242
0,33243
0,33245
0,33247
1,33248
1,33250
1,33251
1,33255
0,33256
0,33258
0,33264
0,33270
0,33271
0,33274
1,33277
0,33279
0,33280
0,33281
0,33282
0,33285
0,33286
0,33287
1,33289
0,33290
1,33291
1,33295
0,33296
0,33297
1,33298
0,33299
1,33300
0,33303
0,33307
0,33308
0,33310
0,33313
0,33315
0,33318
0,33319
0,33320
1,33322
1,33328
1,33329
0,33332
0,33333
1,33334
1,33336
0,33339
0,33345
0,33346
0,33347
1,33350
0,33353
0,33354
1,33355
0,33361
0,33362
0,33365
1,33371
0,33372
1,33385
0,33386
0,33389
0,33391
0,33393
1,33399
0,33402
0,33403
1,33410
0,33411
0,33413
0,33414
1,33419
0,33425
0,33426
1,33427
0,33428
0,33430
0,33431
1,33432
0,33436
0,33438
0,33439
0,33440
0,33442
0,33443
0,33444
1,33449
0,33451
1,33452
0,33453
0,33454
0,33458
0,33461
0,33463
0,33466
1,33470
1,33471
0,33472
0,33473
0,33474
0,33475
0,33482
0,33487
0,33488
1,33490
0,33495
0,33497
0,33498
0,33500
0,33503
1,33505
0,33506
0,33508
0,33509
1,33510
0,33511
0,33514
0,33515
0,33516
1,33517
1,33519
1,33520
1,33522
0,33527
0,33528
0,33530
1,33531
1,33534
0,33536
1,33537
1,33538
1,33539
0,33541
1,33543
0,33544
0,33545
0,33546
1,33552
0,33553
0,33555
0,33558
0,33559
0,33560
0,33561
1,33562
0,33563
0,33564
0,33566
1,33568
0,33571
0,33573
0,33576
0,33577
0,33580
0,33581
0,33585
0,33590
1,33592
0,33593
0,33594
0,33600
0,33601
0,33603
1,33604
0,33606
0,33607
1,33608
1,33609
0,33613
1,33616
0,33617
0,33618
0,33619
0,33620
0,33621
1,33623
1,33624
0,33626
0,33627
0,33628
0,33632
0,33633
0,33636
1,33637
1,33639
0,33641
0,33645
0,33648
0,33649
0,33650
0,33651
0,33652
1,33653
0,33656
0,33657
0,33662
0,33667
0,33668
0,33669
0,33672
0,33673
0,33675
0,33676
1,33677
0,33682
0,33686
0,33690
0,33691
0,33692
0,33693
1,33694
0,33697
1,33698
0,33699
0,33700
1,33702
1,33703
0,33705
0,33708
0,33718
0,33723
1,33725
0,33726
1,33729
1,33731
0,33735
1,33738
0,33740
0,33743
1,33744
0,33745
0,33748
0,33751
0,33752
0,33753
1,33754
0,33758
0,33760
0,33761
0,33762
1,33766
0,33768
1,33769
0,33772
1,33773
0,33775
1,33776
0,33777
0,33781
0,33787
0,33791
0,33792
0,33794
0,33796
1,33799
0,33801
0,33804
0,33805
0,33806
0,33811
0,33813
0,33818
0,33820
0,33823
0,33825
1,33829
0,33831
0,33832
0,33833
0,33834
1,33835
0,33839
0,33841
1,33844
0,33845
0,33847
1,33848
1,33852
0,33853
1,33856
1,33857
1,33858
0,33860
0,33863
0,33866
0,33867
0,33869
0,33870
0,33873
1,33879
0,33881
1,33882
1,33883
0,33885
1,33887
1,33888
0,33893
0,33894
1,33896
1,33897
0,33905
0,33908
0,33911
0,33912
1,33913
0,33914
1,33915
1,33917
0,33918
0,33919
0,33923
0,33924
0,33926
1,33927
1,33929
0,33931
0,33932
0,33933
1,33934
1,33936
0,33941
1,33944
0,33946
0,33947
0,33948
0,33951
0,33952
0,33955
0,33958
0,33959
1,33960
0,33963
0,33965
0,33966
1,33967
0,33968
1,33970
1,33975
0,33977
1,33978
1,33984
1,33987
0,33990
0,33991
1,33993
1,33994
1,33995
0,33997
0,33999
0,34001
1,34002
0,34004
0,34007
0,34008
1,34010
1,34012
0,34015
0,34020
0,34023
0,34024
0,34025
0,34027
0,34029
0,34030
0,34035
0,34036
1,34037
0,34039
0,34040
0,34045
0,34047
0,34050
0,34051
0,34052
0,34053
0,34054
0,34055
0,34056
1,34058
1,34065
1,34067
0,34071
1,34074
0,34076
0,34077
1,34078
0,34083
0,34084
0,34085
0,34086
0,34087
0,34094
0,34096
0,34097
1,34098
0,34102
0,34107
0,34108
0,34110
0,34115
0,34116
1,34117
1,34118
1,34119
0,34120
0,34126
0,34131
0,34133
0,34134
0,34137
0,34138
0,34140
1,34141
1,34142
0,34143
0,34144
0,34145
0,34146
0,34150
0,34152
1,34153
0,34155
0,34156
0,34157
0,34159
0,34161
0,34162
1,34164
0,34165
0,34166
0,34169
0,34171
1,34172
0,34173
0,34174
1,34179
0,34182
1,34184
0,34185
0,34186
1,34187
1,34189
1,34194
0,34197
1,34200
0,34201
0,34205
0,34206
0,34207
0,34209
1,34210
0,34211
0,34215
0,34218
1,34222
0,34227
0,34228
0,34230
1,34232
1,34233
0,34236
1,34238
0,34241
1,34243
1,34244
0,34246
0,34248
1,34250
0,34252
0,34255
1,34258
0,34260
0,34262
0,34266
1,34267
0,34268
0,34269
1,34270
0,34272
0,34274
1,34275
1,34276
0,34278
1,34282
0,34283
1,34285
0,34286
0,34287
0,34288
0,34289
1,34290
1,34291
0,34296
1,34305
1,34306
1,34307
0,34309
1,34313
0,34314
0,34315
1,34319
0,34320
1,34323
1,34329
0,34331
1,34334
1,34336
0,34338
0,34341
0,34342
1,34344
0,34345
0,34348
0,34349
1,34351
1,34352
0,34353
1,34354
0,34355
0,34358
0,34359
0,34361
0,34362
0,34363
0,34366
0,34368
0,34369
1,34372
1,34373
1,34374
0,34375
0,34376
0,34377
0,34379
1,34381
0,34382
0,34383
0,34385
1,34387
0,34388
1,34389
0,34392
0,34393
0,34394
0,34395
1,34400
0,34401
0,34404
0,34406
0,34409
1,34416
0,34417
0,34424
0,34426
0,34427
0,34429
0,34430
0,34432
0,34433
0,34437
0,34438
0,34439
0,34440
0,34441
1,34444
1,34447
0,34448
1,34449
0,34450
0,34451
0,34456
0,34457
1,34458
0,34459
0,34460
1,34461
0,34462
1,34465
1,34466
1,34469
1,34470
0,34472
0,34474
0,34475
1,34476
0,34477
0,34479
1,34482
0,34483
0,34484
0,34489
1,34493
0,34494
0,34495
0,34496
1,34497
0,34501
0,34502
0,34503
0,34507
1,34508
1,34509
0,34513
0,34514
1,34516
1,34517
0,34518
0,34520
1,34522
0,34523
0,34524
0,34528
0,34531
0,34532
0,34533
0,34534
0,34536
0,34539
0,34541
1,34543
0,34546
0,34549
1,34551
0,34553
0,34554
0,34555
1,34556
0,34557
0,34558
0,34560
1,34561
1,34562
1,34563
0,34565
1,34569
0,34571
0,34575
1,34576
0,34577
0,34578
1,34581
0,34587
0,34588
0,34590
1,34591
0,34594
1,34596
0,34597
0,34601
0,34605
0,34607
1,34608
0,34609
1,34610
0,34611
1,34612
0,34613
0,34614
0,34616
0,34618
0,34619
0,34621
0,34624
1,34625
0,34627
1,34628
1,34631
1,34635
0,34637
0,34642
0,34643
0,34645
1,34646
0,34649
0,34651
0,34654
0,34655
0,34657
0,34658
1,34660
0,34663
0,34666
0,34667
0,34668
1,34669
1,34670
0,34671
0,34672
0,34673
1,34675
0,34677
0,34684
0,34685
0,34687
0,34689
1,34692
1,34693
0,34695
1,34696
0,34697
0,34698
0,34701
0,34704
0,34705
0,34708
1,34710
0,34711
0,34716
0,34720
0,34723
0,34724
0,34726
0,34729
0,34731
0,34732
1,34733
1,34735
1,34736
0,34738
0,34740
1,34742
0,34743
0,34744
0,34745
0,34746
1,34750
0,34752
0,34753
1,34755
0,34756
1,34757
1,34758
0,34760
0,34762
1,34767
1,34768
0,34770
1,34771
0,34775
0,34776
0,34777
0,34779
0,34781
0,34782
0,34783
0,34785
0,34788
0,34789
0,34790
0,34793
0,34794
1,34795
0,34798
0,34799
0,34800
1,34802
0,34804
0,34805
0,34808
0,34810
0,34813
0,34814
1,34815
0,34816
0,34817
1,34818
0,34819
0,34820
1,34821
0,34824
0,34828
0,34829
0,34831
0,34833
0,34836
0,34837
0,34838
0,34840
0,34844
0,34845
0,34846
0,34847
1,34848
1,34850
0,34852
0,34853
0,34857
1,34858
1,34860
0,34864
0,34865
0,34867
0,34868
1,34870
0,34875
0,34876
0,34878
0,34880
1,34882
0,34885
0,34886
0,34900
0,34902
0,34903
1,34904
0,34912
1,34913
1,34914
0,34916
1,34917
0,34918
1,34921
0,34922
1,34924
0,34926
1,34927
0,34928
0,34931
0,34933
0,34934
0,34936
0,34939
0,34940
1,34944
0,34950
0,34951
1,34952
0,34953
0,34955
0,34958
0,34959
0,34960
0,34961
1,34963
1,34964
0,34972
1,34973
1,34974
1,34979
0,34980
1,34981
0,34982
0,34983
0,34984
0,34992
0,34993
0,34995
0,34997
0,35002
1,35004
1,35005
1,35006
0,35007
1,35009
0,35010
1,35012
0,35013
1,35018
0,35020
1,35021
0,35022
0,35025
0,35028
0,35029
0,35030
0,35032
0,35037
0,35038
0,35040
1,35041
1,35047
0,35048
1,35055
0,35056
0,35057
0,35058
0,35059
0,35060
0,35064
0,35065
0,35069
0,35072
0,35080
0,35081
0,35082
0,35083
1,35088
0,35093
0,35097
0,35098
1,35099
0,35100
0,35101
0,35102
1,35103
1,35105
1,35109
1,35111
0,35116
0,35117
1,35118
0,35119
0,35120
0,35121
0,35122
1,35125
0,35126
0,35127
0,35129
0,35130
1,35131
0,35132
1,35139
0,35141
0,35143
0,35147
1,35149
0,35151
1,35154
0,35155
0,35157
0,35159
0,35160
0,35162
0,35166
0,35167
0,35168
1,35169
1,35172
0,35177
0,35178
1,35179
1,35181
0,35182
0,35183
0,35184
0,35185
1,35187
0,35189
0,35190
1,35191
0,35192
1,35195
0,35197
1,35200
1,35201
0,35203
1,35204
0,35205
1,35206
0,35207
0,35210
0,35214
0,35215
0,35216
0,35218
1,35221
0,35225
1,35230
0,35231
0,35232
0,35236
0,35240
0,35243
1,35248
0,35249
0,35250
0,35251
0,35253
0,35254
0,35255
0,35257
0,35258
1,35259
1,35260
1,35263
1,35264
1,35265
1,35269
1,35271
0,35272
0,35274
0,35276
0,35278
1,35280
0,35281
1,35283
1,35284
0,35285
1,35286
0,35287
0,35288
0,35289
0,35291
1,35293
0,35295
1,35298
1,35299
0,35300
1,35303
0,35305
0,35306
1,35309
0,35311
0,35312
1,35313
0,35314
1,35320
0,35321
0,35322
1,35324
1,35325
0,35328
0,35329
1,35330
0,35331
1,35334
0,35335
1,35337
0,35339
0,35343
0,35344
0,35348
0,35349
0,35351
0,35353
1,35356
1,35359
1,35360
1,35361
1,35362
0,35363
1,35365
0,35366
0,35367
0,35368
1,35369
1,35370
0,35371
1,35372
0,35374
0,35375
0,35376
1,35380
0,35381
1,35383
1,35384
1,35385
0,35387
0,35388
1,35390
0,35392
0,35393
1,35396
0,35398
0,35400
0,35403
0,35404
0,35405
1,35408
0,35409
0,35410
1,35411
0,35412
1,35413
0,35415
0,35420
0,35421
1,35423
0,35424
0,35425
0,35432
0,35434
0,35435
0,35438
0,35440
0,35441
1,35442
0,35446
1,35448
0,35450
1,35451
0,35452
1,35453
0,35455
1,35457
0,35461
0,35465
1,35467
1,35471
0,35472
0,35473
0,35474
0,35476
0,35477
0,35479
0,35483
1,35484
0,35485
1,35490
1,35492
1,35494
1,35495
1,35496
1,35497
0,35499
1,35500
0,35501
0,35502
0,35504
1,35505
0,35507
1,35511
1,35514
0,35515
0,35517
1,35518
0,35521
0,35522
1,35523
0,35525
1,35526
1,35527
0,35528
1,35534
0,35537
0,35540
1,35541
0,35543
0,35544
0,35546
1,35547
1,35549
1,35551
0,35552
0,35553
1,35554
0,35556
0,35560
0,35561
0,35564
0,35566
0,35567
0,35569
1,35570
1,35572
0,35574
0,35578
1,35579
0,35582
0,35584
1,35585
1,35588
0,35590
0,35596
0,35597
0,35598
0,35601
1,35602
1,35606
0,35610
1,35615
0,35616
1,35618
0,35625
0,35627
1,35630
0,35633
0,35636
0,35639
0,35640
1,35642
0,35644
1,35645
0,35647
0,35648
0,35653
0,35659
0,35662
0,35665
1,35667
0,35670
1,35671
1,35673
0,35674
0,35675
0,35677
0,35679
0,35681
0,35684
0,35685
1,35687
0,35688
0,35690
0,35691
0,35698
1,35700
0,35701
1,35702
0,35703
0,35704
0,35705
1,35707
1,35710
0,35712
0,35715
1,35720
1,35722
0,35723
0,35724
0,35726
0,35727
0,35728
0,35734
0,35738
0,35740
0,35741
0,35743
0,35744
0,35745
0,35746
0,35749
0,35750
0,35751
1,35753
0,35754
0,35756
1,35758
0,35760
0,35764
0,35765
0,35772
0,35774
0,35775
0,35776
0,35778
0,35779
0,35780
0,35781
0,35782
0,35785
1,35788
0,35790
0,35791
0,35795
1,35797
1,35800
0,35801
0,35803
1,35804
1,35805
0,35806
0,35809
0,35811
0,35812
0,35813
0,35814
0,35818
0,35819
1,35822
0,35826
0,35829
1,35830
0,35832
0,35837
1,35838
0,35839
0,35840
0,35842
0,35843
1,35846
0,35847
0,35848
0,35851
0,35852
1,35855
0,35859
1,35860
0,35864
1,35865
0,35867
0,35868
0,35869
0,35870
1,35871
1,35873
1,35875
0,35876
0,35877
1,35878
0,35884
1,35888
0,35891
0,35892
0,35895
0,35896
0,35900
0,35902
0,35903
0,35909
1,35910
1,35914
1,35915
0,35916
1,35918
0,35919
0,35920
0,35924
0,35928
1,35929
0,35930
0,35932
1,35935
0,35938
0,35939
0,35941
1,35942
1,35943
0,35944
1,35945
1,35946
0,35947
1,35948
0,35953
1,35954
0,35957
0,35958
1,35962
0,35963
0,35964
0,35966
1,35968
0,35969
1,35970
0,35975
1,35976
1,35978
1,35980
0,35981
0,35982
0,35985
0,35986
1,35987
1,35988
0,35989
0,35994
0,36000
0,36001
0,36002
0,36004
1,36007
0,36008
0,36009
0,36012
0,36014
0,36017
0,36023
0,36024
0,36026
0,36028
0,36030
0,36031
0,36032
0,36035
0,36039
0,36040
0,36041
1,36042
0,36043
0,36044
0,36045
0,36048
0,36050
1,36052
0,36053
0,36054
0,36056
1,36058
0,36060
0,36061
0,36063
0,36064
1,36067
0,36071
0,36076
0,36077
0,36079
0,36081
0,36082
0,36083
0,36084
0,36087
1,36088
0,36094
1,36095
0,36097
0,36098
0,36101
1,36103
1,36105
0,36106
0,36108
0,36109
0,36110
1,36112
0,36115
0,36117
1,36118
0,36119
0,36120
1,36122
0,36123
0,36125
0,36127
0,36128
0,36129
1,36130
0,36131
0,36133
1,36134
1,36138
0,36141
1,36142
0,36144
0,36145
0,36146
1,36149
1,36150
0,36153
0,36156
1,36157
0,36158
0,36160
1,36165
0,36166
0,36168
1,36170
0,36174
1,36177
0,36181
0,36182
0,36185
0,36187
1,36194
0,36196
0,36198
0,36201
0,36203
1,36204
0,36206
0,36208
1,36210
1,36213
0,36216
0,36217
1,36219
0,36222
0,36223
0,36224
0,36225
1,36227
0,36229
0,36230
0,36231
0,36232
1,36237
1,36240
0,36241
0,36250
1,36255
0,36256
0,36257
0,36260
0,36262
0,36263
0,36267
0,36271
0,36273
1,36276
0,36277
1,36278
0,36279
0,36283
1,36285
0,36289
1,36290
1,36293
0,36294
0,36295
0,36296
0,36297
0,36299
1,36301
0,36303
1,36304
0,36305
0,36306
1,36309
0,36310
0,36314
0,36315
0,36317
0,36321
0,36322
1,36324
0,36325
0,36326
1,36327
0,36331
0,36333
0,36334
1,36336
1,36338
1,36339
0,36340
0,36341
1,36342
0,36343
0,36346
0,36348
0,36349
1,36351
0,36354
0,36355
0,36358
0,36361
1,36362
0,36363
0,36365
0,36367
1,36368
0,36369
1,36370
1,36371
0,36376
1,36379
1,36381
0,36382
0,36383
1,36384
0,36387
0,36389
1,36395
1,36396
0,36397
0,36405
1,36406
1,36408
0,36409
0,36412
0,36414
1,36415
0,36416
1,36417
0,36419
1,36420
0,36421
0,36424
1,36426
0,36427
0,36428
0,36429
1,36431
0,36433
1,36434
0,36438
0,36439
0,36440
0,36443
1,36445
0,36449
0,36450
0,36453
0,36455
0,36456
0,36457
0,36459
0,36460
0,36461
1,36463
0,36464
0,36466
1,36470
0,36471
1,36472
0,36479
0,36480
0,36481
0,36482
0,36486
0,36487
1,36488
1,36491
1,36492
1,36494
0,36496
1,36497
0,36498
0,36501
0,36503
1,36504
0,36505
1,36507
1,36509
0,36511
0,36515
0,36517
0,36519
0,36520
0,36521
1,36523
0,36524
0,36525
1,36528
0,36529
0,36533
0,36534
0,36535
0,36538
0,36540
0,36541
0,36542
0,36545
0,36546
0,36553
0,36554
1,36555
1,36557
1,36559
0,36561
0,36562
0,36565
0,36566
0,36567
0,36568
1,36570
0,36571
0,36572
0,36574
1,36575
1,36577
0,36581
0,36582
1,36584
0,36585
1,36587
0,36588
0,36590
1,36591
0,36592
0,36594
1,36596
0,36597
0,36598
1,36600
1,36602
0,36604
1,36605
0,36608
0,36610
0,36611
1,36614
0,36617
0,36620
1,36623
0,36625
1,36627
1,36628
1,36632
0,36636
0,36637
0,36638
1,36640
0,36642
0,36645
0,36648
0,36650
0,36651
0,36652
0,36654
0,36657
0,36658
1,36660
0,36663
0,36667
1,36669
0,36670
0,36671
0,36672
0,36673
1,36675
0,36677
1,36679
0,36681
0,36685
0,36688
0,36689
1,36690
0,36692
0,36694
0,36698
0,36700
0,36701
0,36702
0,36703
1,36705
0,36706
0,36707
0,36709
0,36713
0,36714
1,36716
0,36717
0,36720
1,36722
0,36723
0,36726
0,36728
0,36731
1,36732
0,36733
0,36734
1,36736
1,36737
0,36738
0,36739
0,36740
0,36744
1,36746
0,36747
1,36749
1,36750
1,36751
0,36752
1,36753
0,36760
0,36761
1,36762
0,36764
0,36765
1,36769
0,36770
1,36773
1,36774
0,36775
1,36777
0,36778
0,36779
0,36786
0,36787
0,36789
1,36791
0,36792
0,36793
0,36798
1,36800
0,36801
0,36804
1,36805
0,36807
0,36808
1,36811
1,36814
1,36816
0,36819
0,36821
0,36822
0,36823
0,36827
1,36829
0,36835
1,36837
1,36838
0,36840
1,36841
0,36848
0,36850
1,36855
0,36858
0,36860
1,36861
1,36865
1,36866
0,36867
0,36869
0,36870
1,36872
0,36874
0,36876
0,36880
1,36881
0,36882
0,36883
1,36885
1,36886
0,36887
1,36889
0,36891
1,36892
0,36893
0,36895
0,36896
0,36900
0,36901
0,36903
0,36904
0,36905
0,36906
1,36907
0,36909
0,36910
0,36912
0,36914
1,36915
1,36916
0,36917
1,36925
0,36926
0,36927
0,36928
0,36929
0,36930
0,36936
0,36938
1,36939
1,36940
0,36942
0,36943
0,36944
0,36947
0,36948
1,36951
0,36954
1,36956
0,36957
0,36959
1,36962
0,36965
1,36968
0,36970
0,36972
0,36973
0,36974
1,36975
1,36976
1,36977
0,36981
0,36988
0,36989
0,36990
0,36995
0,36996
1,36998
1,37001
0,37003
0,37005
0,37008
1,37009
0,37013
1,37014
0,37015
0,37016
0,37020
0,37021
0,37022
0,37024
0,37027
1,37028
1,37030
0,37031
0,37032
0,37034
0,37035
1,37038
0,37040
0,37043
0,37044
0,37045
0,37046
0,37048
1,37049
0,37050
1,37051
0,37054
0,37055
1,37056
0,37058
0,37059
0,37061
0,37062
0,37064
0,37065
1,37066
1,37067
1,37069
1,37073
0,37077
0,37078
0,37079
0,37081
0,37082
0,37083
1,37085
0,37086
0,37088
0,37092
0,37094
0,37095
1,37098
0,37099
0,37103
0,37104
1,37105
0,37106
0,37109
1,37112
0,37113
0,37115
0,37116
1,37118
1,37122
0,37124
0,37126
0,37127
0,37129
1,37133
0,37136
0,37139
0,37140
0,37142
0,37143
0,37144
0,37146
0,37148
0,37151
1,37153
0,37154
0,37158
0,37159
0,37161
0,37165
0,37168
0,37169
0,37173
0,37175
0,37177
0,37180
0,37182
1,37183
0,37185
0,37188
1,37191
0,37192
0,37193
0,37194
1,37197
0,37198
0,37199
1,37200
1,37202
0,37204
0,37205
0,37206
0,37207
0,37215
0,37216
1,37217
0,37218
0,37219
1,37220
1,37221
1,37222
0,37224
0,37227
0,37229
0,37230
1,37231
0,37232
1,37235
1,37236
1,37237
0,37238
0,37239
1,37240
0,37245
1,37246
0,37251
0,37252
1,37253
0,37254
0,37255
0,37256
1,37261
0,37265
0,37268
0,37270
1,37273
1,37276
0,37280
0,37285
0,37286
1,37289
1,37294
0,37295
1,37296
0,37297
0,37298
1,37299
0,37303
0,37305
0,37306
0,37309
1,37310
1,37312
0,37313
1,37314
1,37315
0,37317
1,37318
1,37323
0,37325
0,37327
0,37328
0,37335
1,37339
0,37344
0,37347
0,37348
0,37349
0,37351
0,37352
0,37353
0,37354
1,37355
0,37356
1,37358
0,37359
0,37360
1,37363
1,37366
0,37368
1,37371
0,37372
0,37374
0,37375
0,37376
0,37377
0,37378
0,37383
1,37384
0,37387
0,37391
0,37392
0,37396
0,37398
0,37399
0,37400
1,37401
0,37402
0,37404
0,37406
0,37407
0,37408
1,37409
0,37410
1,37411
0,37413
0,37417
0,37423
0,37424
0,37425
0,37428
1,37432
1,37440
1,37442
0,37443
0,37445
0,37446
0,37447
1,37450
0,37451
1,37458
0,37459
0,37460
0,37463
1,37465
0,37467
0,37469
0,37472
1,37474
1,37475
0,37476
0,37481
0,37485
1,37487
1,37489
1,37490
0,37491
0,37492
0,37495
1,37497
0,37500
0,37502
0,37503
0,37504
0,37505
0,37506
1,37508
0,37513
1,37514
0,37515
1,37516
1,37520
1,37532
1,37533
0,37534
0,37539
0,37540
0,37541
1,37542
1,37543
0,37545
0,37546
0,37548
0,37550
0,37551
0,37552
0,37553
0,37555
0,37557
0,37558
0,37560
0,37563
1,37565
0,37567
1,37568
0,37572
0,37573
0,37574
0,37575
0,37577
0,37579
0,37580
0,37582
0,37584
0,37586
0,37588
0,37589
0,37591
0,37593
0,37594
0,37595
0,37596
0,37600
0,37601
1,37602
0,37604
0,37605
1,37607
1,37610
0,37611
0,37614
0,37615
0,37617
0,37618
0,37622
1,37623
0,37624
0,37625
0,37626
1,37632
0,37633
0,37634
0,37635
0,37636
0,37637
0,37640
0,37643
0,37645
0,37647
1,37648
0,37650
0,37652
0,37655
1,37658
0,37661
1,37669
0,37670
1,37671
1,37672
0,37677
0,37678
0,37679
0,37682
0,37683
0,37684
0,37686
1,37688
0,37693
0,37694
0,37695
0,37697
0,37698
0,37701
0,37702
0,37703
0,37705
0,37706
0,37709
1,37711
1,37712
0,37713
0,37715
0,37716
0,37717
1,37718
0,37719
1,37720
0,37722
0,37723
1,37727
1,37728
1,37729
0,37733
0,37739
0,37744
0,37745
1,37748
0,37753
0,37754
0,37759
0,37761
1,37762
0,37763
0,37764
0,37770
0,37772
0,37773
1,37775
1,37777
0,37780
0,37781
0,37782
1,37783
0,37784
0,37787
1,37788
0,37789
0,37792
0,37793
0,37794
1,37795
1,37797
0,37798
0,37800
0,37801
1,37803
0,37804
0,37807
1,37808
1,37812
